gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,support_mask,target_q95,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight,bandit_updates,w_clip
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,3,Q-DT fixed td denoised support top3,Q-DT,476.0266143353848,423.1047405366476,479.3865548020198,0.940301489735339,0.0,0.7351091542073113,25.8890625,top3,42736.9609375,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,3,Q-DT fixed q_sa,Q-DT,460.745214783105,423.1047405366476,479.3865548020198,0.6687857301291017,0.4146875,0.4010918245948489,15.6721875,none,38749.83984375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,3,Q-DT fixed q_sa support top3,Q-DT,474.1578009108765,423.1047405366476,479.3865548020198,0.9070969200372716,0.0,0.7718600479313997,32.48875,top3,38749.83984375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,3,IQL expectile0.7 beta3,IQL,428.8819937725435,423.1047405366476,479.3865548020198,0.1026486674479939,0.849375,0.1683348498635122,2.593125,none,,,,,,2000.0,0.7,3.0,20.0,92.00516700744627,273.89732971191404,0.6626410573720932,5.429310822486878,,
gate2B_iql,N400_noise0p05,400,0.05,3,IQL expectile0.7 beta3 support top3,IQL,475.70860041862807,423.1047405366476,479.3865548020198,0.934651104776936,0.0,0.6912677476006838,25.5334375,top3,,,,,,2000.0,0.7,3.0,20.0,92.00516700744627,273.89732971191404,0.6626410573720932,5.429310822486878,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT,DT,468.8011794085313,427.2545943129383,483.248496641775,0.7419840976898062,0.180625,0.6034757090160384,25.2003125,none,649.409423828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT support count>=1,DT,472.1968898759301,427.2545943129383,483.248496641775,0.8026283879815723,0.0,0.7239803431238605,29.465625,count>=1,649.409423828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Structured DT support top3,DT,472.1968898759301,427.2545943129383,483.248496641775,0.8026283879815723,0.0,0.7239803431238605,29.465625,top3,649.409423828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Vanilla DT,DT,447.966880045703,427.2545943129383,483.248496641775,0.3699025227984153,0.241875,0.647114350730022,43.49625,none,480.757080078125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,4,Vanilla DT support top3,DT,457.2897420026757,427.2545943129383,483.248496641775,0.5364003300457493,0.0,0.7643261491837094,44.86,top3,480.757080078125,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed td denoised,Q-DT,468.7891659107093,427.2545943129383,483.248496641775,0.7417695475812691,0.2790625,0.603028064191805,23.0446875,none,28252.419921875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed td denoised support top3,Q-DT,477.2165151777031,427.2545943129383,483.248496641775,0.8922743153594171,0.0,0.753362276200678,27.620625,top3,28252.419921875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed q_sa,Q-DT,472.20824456775,427.2545943129383,483.248496641775,0.8028311724160851,0.280625,0.5665589964511075,19.7890625,none,25650.904296875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,4,Q-DT fixed q_sa support top3,Q-DT,475.97708475938816,427.2545943129383,483.248496641775,0.8701392190941825,0.0,0.7751948448102064,35.7890625,top3,25650.904296875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,4,IQL expectile0.7 beta3,IQL,456.4702678573505,427.2545943129383,483.248496641775,0.5217652695973335,0.3153125,0.3712191124543987,12.6584375,none,,,,,,2000.0,0.7,3.0,20.0,318.1351211547852,749.9773498535156,0.5996557489037514,4.795460414886475,,
gate2B_iql,N400_noise0p05,400,0.05,4,IQL expectile0.7 beta3 support top3,IQL,477.20908774675786,427.2545943129383,483.248496641775,0.8921416682204191,0.0,0.7163466444862704,27.8565625,top3,,,,,,2000.0,0.7,3.0,20.0,318.1351211547852,749.9773498535156,0.5996557489037514,4.795460414886475,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT,DT,465.3546236673143,420.5620190232593,478.5366511066638,0.7726242157020446,0.199375,0.616910686914124,24.03875,none,645.33837890625,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT support count>=1,DT,467.0161166544864,420.5620190232593,478.5366511066638,0.8012831813127588,0.0,0.7774735867814411,35.606875,count>=1,645.33837890625,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Structured DT support top3,DT,467.0161166544864,420.5620190232593,478.5366511066638,0.8012831813127588,0.0,0.7774735867814411,35.606875,top3,645.33837890625,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Vanilla DT,DT,445.9107996477682,420.5620190232593,478.5366511066638,0.4372391805443663,0.215,0.6222722188270574,32.08125,none,476.6051025390625,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,5,Vanilla DT support top3,DT,455.8014595317784,420.5620190232593,478.5366511066638,0.6078424173149094,0.0,0.777575256323738,37.12625,top3,476.6051025390625,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed td denoised,Q-DT,460.60992662976633,420.5620190232593,478.5366511066638,0.6907832989589757,0.35,0.5497239645419557,18.1815625,none,36135.78515625,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed td denoised support top3,Q-DT,474.4276897211429,420.5620190232593,478.5366511066638,0.929124838953535,0.0,0.7649236449186312,29.7575,top3,36135.78515625,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed q_sa,Q-DT,459.4050576871364,420.5620190232593,478.5366511066638,0.6700006066100785,0.4009375,0.4571323723008654,17.6340625,none,32695.568359375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,5,Q-DT fixed q_sa support top3,Q-DT,475.3239848322309,420.5620190232593,478.5366511066638,0.9445849648547832,0.0,0.7776420882545182,32.050625,top3,32695.568359375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,5,IQL expectile0.7 beta3,IQL,445.2945028459653,420.5620190232593,478.5366511066638,0.4266087240903043,0.6553125,0.3137110189481213,9.0403125,none,,,,,,2000.0,0.7,3.0,20.0,138.17585067749025,198.9228744506836,0.2612853407859802,4.019597446918487,,
gate2B_iql,N400_noise0p05,400,0.05,5,IQL expectile0.7 beta3 support top3,IQL,477.8839206510116,420.5620190232593,478.5366511066638,0.9887411022339364,0.0,0.7863407279935979,30.919375,top3,,,,,,2000.0,0.7,3.0,20.0,138.17585067749025,198.9228744506836,0.2612853407859802,4.019597446918487,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT,DT,467.3544432311709,421.9223253169368,478.3865908773132,0.8046171762502478,0.1990625,0.628842096953502,22.8646875,none,690.4227294921875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT support count>=1,DT,471.5525638397547,421.9223253169368,478.3865908773132,0.8789672198914744,0.0,0.7813232288269623,32.3821875,count>=1,690.4227294921875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Structured DT support top3,DT,471.5525638397547,421.9223253169368,478.3865908773132,0.8789672198914744,0.0,0.7813232288269623,32.3821875,top3,690.4227294921875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Vanilla DT,DT,439.86824745654536,421.9223253169368,478.3865908773132,0.3178279565226838,0.289375,0.6362875345264266,34.2096875,none,478.6827697753906,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,6,Vanilla DT support top3,DT,451.5349105785146,421.9223253169368,478.3865908773132,0.5244482500159952,0.0,0.7766499843592549,31.53625,top3,478.6827697753906,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed td denoised,Q-DT,466.20083606465727,421.9223253169368,478.3865908773132,0.7841864285009454,0.2096875,0.6490499782855885,22.5109375,none,32128.701171875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed td denoised support top3,Q-DT,475.60403668766753,421.9223253169368,478.3865908773132,0.9507200853135992,0.0,0.7544786564599185,27.9771875,top3,32128.701171875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed q_sa,Q-DT,457.19014213838136,421.9223253169368,478.3865908773132,0.6246041894184073,0.4234375,0.469674193653781,14.8128125,none,28888.263671875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,6,Q-DT fixed q_sa support top3,Q-DT,475.5425479479582,421.9223253169368,478.3865908773132,0.9496311002874224,0.0,0.7641044578409065,29.67625,top3,28888.263671875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,6,IQL expectile0.7 beta3,IQL,459.3003584987327,421.9223253169368,478.3865908773132,0.661976788519956,0.3815625,0.4829364062862431,16.8478125,none,,,,,,2000.0,0.7,3.0,20.0,271.2549682617188,169.06688766479493,0.7657644510269165,5.4856713056564335,,
gate2B_iql,N400_noise0p05,400,0.05,6,IQL expectile0.7 beta3 support top3,IQL,476.64535917479066,421.9223253169368,478.3865908773132,0.9691622358806627,0.0,0.7653249172105803,28.114375,top3,,,,,,2000.0,0.7,3.0,20.0,271.2549682617188,169.06688766479493,0.7657644510269165,5.4856713056564335,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT,DT,457.3305544890955,418.644374990045,476.3341035189663,0.6705904237295236,0.2840625,0.6100953611455023,27.6284375,none,649.3828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT support count>=1,DT,462.2799649491888,418.644374990045,476.3341035189663,0.7563840404842286,0.0,0.7753160364471557,36.200625,count>=1,649.3828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Structured DT support top3,DT,462.2799649491888,418.644374990045,476.3341035189663,0.7563840404842286,0.0,0.7753160364471557,36.200625,top3,649.3828125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Vanilla DT,DT,439.8716702648779,418.644374990045,476.3341035189663,0.3679562344307292,0.279375,0.5761997472722081,35.451875,none,473.3421325683594,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,7,Vanilla DT support top3,DT,451.7044914141311,418.644374990045,476.3341035189663,0.5730676372920052,0.0,0.7377111981541101,34.5515625,top3,473.3421325683594,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed td denoised,Q-DT,464.8515406356113,418.644374990045,476.3341035189663,0.8009600118399153,0.2853125,0.5898333207706846,14.9315625,none,25690.734375,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed td denoised support top3,Q-DT,473.2688346257521,418.644374990045,476.3341035189663,0.9468662971489364,0.0,0.7387469939891926,26.03375,top3,25690.734375,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed q_sa,Q-DT,461.4929932665409,418.644374990045,476.3341035189663,0.7427425881370682,0.4946875,0.3891381197754026,12.863125,none,23576.8046875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,7,Q-DT fixed q_sa support top3,Q-DT,469.09290812292426,418.644374990045,476.3341035189663,0.8744803350493868,0.0,0.7647769650922652,32.9065625,top3,23576.8046875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,7,IQL expectile0.7 beta3,IQL,458.4265400458959,418.644374990045,476.3341035189663,0.6895883560261009,0.5890625,0.4167450823033927,7.7109375,none,,,,,,2000.0,0.7,3.0,20.0,183.9998504638672,133.66618690490722,0.7903455257415771,5.731607508659363,,
gate2B_iql,N400_noise0p05,400,0.05,7,IQL expectile0.7 beta3 support top3,IQL,473.2296836379157,418.644374990045,476.3341035189663,0.9461876496871672,0.0,0.7477045706250738,26.788125,top3,,,,,,2000.0,0.7,3.0,20.0,183.9998504638672,133.66618690490722,0.7903455257415771,5.731607508659363,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT,DT,458.83303357474136,422.931340639083,479.9511404087543,0.6296355490668422,0.3790625,0.5333117815774706,35.7496875,none,624.277099609375,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT support count>=1,DT,465.0241408368238,422.931340639083,479.9511404087543,0.7382137497460993,0.0,0.8129304741550487,45.2903125,count>=1,624.277099609375,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Structured DT support top3,DT,465.0241408368238,422.931340639083,479.9511404087543,0.7382137497460993,0.0,0.8129304741550487,45.2903125,top3,624.277099609375,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Vanilla DT,DT,448.161786704716,422.931340639083,479.9511404087543,0.4424857008889918,0.341875,0.6215143203023179,32.8453125,none,480.2220764160156,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,8,Vanilla DT support top3,DT,455.3155147833074,422.931340639083,479.9511404087543,0.5679461217864453,0.0,0.7998641683348751,46.8909375,top3,480.2220764160156,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed td denoised,Q-DT,465.55559007677135,422.931340639083,479.9511404087543,0.7475341830358394,0.415,0.4588127798394367,15.675,none,39040.5625,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed td denoised support top3,Q-DT,476.6684285252174,422.931340639083,479.9511404087543,0.9424285617136988,0.0,0.7790820864464072,33.3296875,top3,39040.5625,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed q_sa,Q-DT,452.8060922012375,422.931340639083,479.9511404087543,0.5239364515980788,0.465,0.3872528449360936,13.3815625,none,35034.19140625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,8,Q-DT fixed q_sa support top3,Q-DT,476.137063701794,422.931340639083,479.9511404087543,0.9331096089013464,0.0,0.7914561560285471,33.053125,top3,35034.19140625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,8,IQL expectile0.7 beta3,IQL,465.63491465437454,422.931340639083,479.9511404087543,0.7489253590470428,0.248125,0.5318527631704553,23.83625,none,,,,,,2000.0,0.7,3.0,20.0,147.6714714050293,219.6897766113281,3.268882751464844,6.273882532119751,,
gate2B_iql,N400_noise0p05,400,0.05,8,IQL expectile0.7 beta3 support top3,IQL,473.3967075329448,422.931340639083,479.9511404087543,0.8850498791246946,0.0,0.7298763818266828,30.6575,top3,,,,,,2000.0,0.7,3.0,20.0,147.6714714050293,219.6897766113281,3.268882751464844,6.273882532119751,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT,DT,454.1859263125379,423.4552510574188,479.20761072352025,0.5511995445423987,0.4359375,0.4665422059361372,26.99875,none,606.96826171875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT support count>=1,DT,463.323391547317,423.4552510574188,479.20761072352025,0.7150933292988283,0.0,0.7706842617088246,33.325,count>=1,606.96826171875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Structured DT support top3,DT,463.323391547317,423.4552510574188,479.20761072352025,0.7150933292988283,0.0,0.7706842617088246,33.325,top3,606.96826171875,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Vanilla DT,DT,447.41552394971205,423.4552510574188,479.20761072352025,0.4297624896199972,0.2671875,0.6386244947456374,49.8040625,none,478.75,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p05,400,0.05,9,Vanilla DT support top3,DT,457.9181031477898,423.4552510574188,479.20761072352025,0.6181415871322324,0.0,0.8094697383914172,44.671875,top3,478.75,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,9,Q-DT fixed td denoised,Q-DT,461.04937989170224,423.4552510574188,479.20761072352025,0.6743056089362517,0.4534375,0.4783376494991122,35.4903125,none,30288.60546875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,9,Q-DT fixed td denoised support top3,Q-DT,475.6929250025431,423.4552510574188,479.20761072352025,0.9369589782024208,0.0,0.7747839136118664,30.67,top3,30288.60546875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,9,Q-DT fixed q_sa,Q-DT,449.0653620391808,423.4552510574188,479.20761072352025,0.4593547454339124,0.6978125,0.2458308431505624,7.0828125,none,27425.775390625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p05,400,0.05,9,Q-DT fixed q_sa support top3,Q-DT,477.27635758843405,423.4552510574188,479.20761072352025,0.9653601543207788,0.0,0.7616527466335066,30.0465625,top3,27425.775390625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p05,400,0.05,9,IQL expectile0.7 beta3,IQL,456.9050698913733,423.4552510574188,479.20761072352025,0.5999713560875998,0.299375,0.5298449391714468,32.3084375,none,,,,,,2000.0,0.7,3.0,20.0,255.06180877685543,376.07196350097655,1.2022270441055298,5.572402596473694,,
gate2B_iql,N400_noise0p05,400,0.05,9,IQL expectile0.7 beta3 support top3,IQL,476.1062095308154,423.4552510574188,479.20761072352025,0.9443718398417756,0.0,0.7675125118615119,29.2059375,top3,,,,,,2000.0,0.7,3.0,20.0,255.06180877685543,376.07196350097655,1.2022270441055298,5.572402596473694,,
gate2C_support_mask,N400_noise0p2,400,0.2,0,Structured DT,DT,466.7013093695416,421.4891710594284,479.2131268458336,0.7832474003931873,0.2178125,0.5682363135038799,19.3175,none,695.5692749023438,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,0,Structured DT support count>=1,DT,470.9971535375877,421.4891710594284,479.2131268458336,0.8576678746923156,0.0,0.7658122663899232,32.3903125,count>=1,695.5692749023438,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,0,Structured DT support top3,DT,470.9971535375877,421.4891710594284,479.2131268458336,0.8576678746923156,0.0,0.7658122663899232,32.3903125,top3,695.5692749023438,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,0,Vanilla DT,DT,455.7112381542753,421.4891710594284,479.2131268458336,0.5928572743953675,0.0778125,0.7636739989491499,52.70375,none,491.3634338378906,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,0,Vanilla DT support top3,DT,455.6096923531112,421.4891710594284,479.2131268458336,0.5910981121934579,0.0,0.8159088227539069,53.8390625,top3,491.3634338378906,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,0,Q-DT fixed td denoised,Q-DT,466.4487707683664,421.4891710594284,479.2131268458336,0.7788724645847401,0.3146875,0.5230265481459163,16.1728125,none,25591.58203125,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,0,Q-DT fixed td denoised support top3,Q-DT,474.04778663695936,421.4891710594284,479.2131268458336,0.9105165240582708,0.0,0.7424646115372354,26.1053125,top3,25591.58203125,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,0,Q-DT fixed q_sa,Q-DT,464.50262634692,421.4891710594284,479.2131268458336,0.7451577893700397,0.4040625,0.4521149763261285,16.7465625,none,23707.224609375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,0,Q-DT fixed q_sa support top3,Q-DT,472.4673812721269,421.4891710594284,479.2131268458336,0.8831378501039006,0.0,0.7632824400309809,31.115625,top3,23707.224609375,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p2,400,0.2,0,IQL expectile0.7 beta3,IQL,461.27798175425136,421.4891710594284,479.2131268458336,0.6892945944670302,0.2784375,0.3922176250056678,14.3753125,none,,,,,,2000.0,0.7,3.0,20.0,240.4806381225586,107.08003425598145,1.0966645538806916,6.299682044982911,,
gate2B_iql,N400_noise0p2,400,0.2,0,IQL expectile0.7 beta3 support top3,IQL,469.13949584093285,421.4891710594284,479.2131268458336,0.8254861284598027,0.0,0.6539706152396704,35.39375,top3,,,,,,2000.0,0.7,3.0,20.0,240.4806381225586,107.08003425598145,1.0966645538806916,6.299682044982911,,
gate2C_support_mask,N400_noise0p2,400,0.2,1,Structured DT,DT,462.4543229649816,422.7909092428097,479.07216495487467,0.7047357636277692,0.3728125,0.4604188143943516,26.9071875,none,650.6212158203125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,1,Structured DT support count>=1,DT,466.8335838415336,422.7909092428097,479.07216495487467,0.7825460544811993,0.0,0.7345030041656523,25.408125,count>=1,650.6212158203125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,1,Structured DT support top3,DT,466.8335838415336,422.7909092428097,479.07216495487467,0.7825460544811993,0.0,0.7345030041656523,25.408125,top3,650.6212158203125,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,1,Vanilla DT,DT,451.141790774431,422.7909092428097,479.07216495487467,0.5037357673159335,0.0459375,0.7969889794935835,56.4084375,none,485.8995971679688,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,1,Vanilla DT support top3,DT,453.3765912030966,422.7909092428097,479.07216495487467,0.5434434888369112,0.0,0.8197729241385413,54.889375,top3,485.8995971679688,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,1,Q-DT fixed td denoised,Q-DT,462.6316186189025,422.7909092428097,479.07216495487467,0.707885935948514,0.4834375,0.3909848885328224,13.916875,none,32090.298828125,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,1,Q-DT fixed td denoised support top3,Q-DT,473.815781843242,422.7909092428097,479.07216495487467,0.9066050846746494,0.0,0.7575804645146093,26.4525,top3,32090.298828125,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,1,Q-DT fixed q_sa,Q-DT,463.54554000473416,422.7909092428097,479.07216495487467,0.7241244042319392,0.34375,0.4951819331718228,14.8990625,none,28999.87890625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,1,Q-DT fixed q_sa support top3,Q-DT,474.8155068363693,422.7909092428097,479.07216495487467,0.9243681032938847,0.0,0.7549447481767263,28.0190625,top3,28999.87890625,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p2,400,0.2,1,IQL expectile0.7 beta3,IQL,443.6755263761322,422.7909092428097,479.07216495487467,0.3710758914152213,0.51,0.3342229117214031,10.49125,none,,,,,,2000.0,0.7,3.0,20.0,382.5615753173828,294.2177398681641,0.7250801891088485,4.435959529876709,,
gate2B_iql,N400_noise0p2,400,0.2,1,IQL expectile0.7 beta3 support top3,IQL,466.1212506378573,422.7909092428097,479.07216495487467,0.7698893858503397,0.0,0.7414827941987437,50.7778125,top3,,,,,,2000.0,0.7,3.0,20.0,382.5615753173828,294.2177398681641,0.7250801891088485,4.435959529876709,,
gate2C_support_mask,N400_noise0p2,400,0.2,2,Structured DT,DT,457.93381425895984,417.1824539201058,474.5590275047475,0.710243881655599,0.4146875,0.4443818974795658,16.625625,none,659.6668090820312,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,2,Structured DT support count>=1,DT,463.8226479987811,417.1824539201058,474.5590275047475,0.8128786918562133,0.0,0.7512123553889869,31.156875,count>=1,659.6668090820312,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,2,Structured DT support top3,DT,463.8226479987811,417.1824539201058,474.5590275047475,0.8128786918562133,0.0,0.7512123553889869,31.156875,top3,659.6668090820312,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,2,Vanilla DT,DT,452.2129547948906,417.1824539201058,474.5590275047475,0.6105366473846323,0.0575,0.7452982416104522,54.1659375,none,481.9655456542969,,,,,,,,,,,,,,
gate2C_support_mask,N400_noise0p2,400,0.2,2,Vanilla DT support top3,DT,450.8047235625656,417.1824539201058,474.5590275047475,0.5859929853228407,0.0,0.7852233940780227,55.8790625,top3,481.9655456542969,,,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,2,Q-DT fixed td denoised,Q-DT,462.5484600131033,417.1824539201058,474.5590275047475,0.7906712314577957,0.311875,0.6088349621727139,18.9796875,none,30564.763671875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,2,Q-DT fixed td denoised support top3,Q-DT,469.4504525556996,417.1824539201058,474.5590275047475,0.9109640985878712,0.0,0.7496251395722937,26.4946875,top3,30564.763671875,td,True,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,2,Q-DT fixed q_sa,Q-DT,460.8518013746882,417.1824539201058,474.5590275047475,0.7611006500791047,0.3059375,0.5250975332374131,13.365625,none,27766.966796875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2A_fixed_value_guided_dt,N400_noise0p2,400,0.2,2,Q-DT fixed q_sa support top3,Q-DT,469.4829900936868,417.1824539201058,474.5590275047475,0.9115311860933528,0.0,0.7566057413688887,27.5059375,top3,27766.966796875,q_sa,False,2000.0,0.1,,,,,,,,,,
gate2B_iql,N400_noise0p2,400,0.2,2,IQL expectile0.7 beta3,IQL,448.19334813158025,417.1824539201058,474.5590275047475,0.540480064842619,0.4009375,0.3413852814919533,8.916875,none,,,,,,2000.0,0.7,3.0,20.0,233.62383880615235,84.07612495422363,1.0238989919424055,5.258950424194336,,
gate2B_iql,N400_noise0p2,400,0.2,2,IQL expectile0.7 beta3 support top3,IQL,465.6692336411477,417.1824539201058,474.5590275047475,0.8450623083916717,0.0,0.6819362660519832,24.989375,top3,,,,,,2000.0,0.7,3.0,20.0,233.62383880615235,84.07612495422363,1.0238989919424055,5.258950424194336,,
